Log file open, 01/13/23 09:02:08
[2023.01.13-05.48.01:010][915]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-05.48.01:010][915]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-05.48.01:010][915]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-05.48.01:010][915]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-05.48.01:011][915]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-05.48.01:011][915]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-05.48.01:011][915]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-05.48.01:013][915]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-05.48.01:055][915]LogAudioMixer: Display: Using Audio Hardware Device 耳机 (AirPods Pro)
[2023.01.13-05.48.01:055][915]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-05.48.01:055][915]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-05.48.01:055][915]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-05.48.01:056][915]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=24
[2023.01.13-05.48.01:056][915]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=24
[2023.01.13-05.48.01:056][915]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=24
[2023.01.13-05.48.01:056][915]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=24
[2023.01.13-05.48.01:058][915]LogInit: FAudioDevice initialized.
[2023.01.13-05.48.01:058][915]LogAudio: Display: Audio Device (ID: 24) registered with world 'LearnMap'.
[2023.01.13-05.48.01:063][915]LogLoad: Game class is 'GameModeBase'
[2023.01.13-05.48.01:063][915]LogWorld: Bringing World /Game/UEDPIE_0_LearnMap.LearnMap up for play (max tick rate 60) at 2023.01.13-13.48.01
[2023.01.13-05.48.01:064][915]LogWorld: Bringing up level for play took: 0.000783
[2023.01.13-05.48.01:065][915]LogOnline: OSS: Created online subsystem instance for: :Context_31
[2023.01.13-05.48.01:065][915]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.01.13-05.48.01:066][915]LogBlueprintUserMessages: [LearnMap_C_1] 27.0
[2023.01.13-05.48.01:066][915]PIE: Server logged in
[2023.01.13-05.48.01:067][915]PIE: Play in editor total start time 0.087 seconds.
[2023.01.13-05.48.05:503][159]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-05.48.05:503][159]LogWorld: BeginTearingDown for /Game/UEDPIE_0_LearnMap
[2023.01.13-05.48.05:505][159]LogWorld: UWorld::CleanupWorld for LearnMap, bSessionEnded=true, bCleanupResources=true
[2023.01.13-05.48.05:505][159]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-05.48.05:508][159]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-05.48.05:511][159]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-05.48.05:533][159]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.13-05.48.05:533][159]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=24
[2023.01.13-05.48.05:535][159]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=24
[2023.01.13-05.48.05:538][159]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-05.48.05:539][159]LogUObjectHash: Compacting FUObjectHashTables data took   0.85ms
[2023.01.13-05.48.05:565][160]LogPlayLevel: Display: Destroying online subsystem :Context_31
[2023.01.13-05.48.39:025][850]LogUObjectHash: Compacting FUObjectHashTables data took   0.78ms
[2023.01.13-05.48.39:051][850]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/LearnMap_Auto5
[2023.01.13-05.48.39:051][850]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap_Auto572949406441037676945398569F9B8D4.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/LearnMap_Auto5.umap'
[2023.01.13-05.48.39:054][850]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/LearnMap' took 0.059
[2023.01.13-05.48.39:054][850]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.059
[2023.01.13-05.49.15:382][ 42]BlueprintLog: New page: Compile BP_Cube
[2023.01.13-05.49.15:428][ 42]LogUObjectHash: Compacting FUObjectHashTables data took   0.70ms
[2023.01.13-05.49.41:807][582]BlueprintLog: New page: Compile BP_Cube
[2023.01.13-05.49.41:849][582]LogUObjectHash: Compacting FUObjectHashTables data took   0.90ms
[2023.01.13-05.58.39:410][962]LogUObjectHash: Compacting FUObjectHashTables data took   0.98ms
[2023.01.13-05.58.39:536][962]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/LearnMap_Auto6
[2023.01.13-05.58.39:537][962]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap_Auto616983F1A436BAA17DB960086AF61A7B1.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/LearnMap_Auto6.umap'
[2023.01.13-05.58.39:539][962]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/LearnMap' took 0.161
[2023.01.13-05.58.39:539][962]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.161
[2023.01.13-06.03.16:200][793]LogAudioMixer: Warning: FMixerPlatformXAudio2: Changing default audio render device to new device: Role=Console, DeviceName=扬声器 (Realtek(R) Audio), InstanceID=1
[2023.01.13-06.03.16:292][793]LogAudioMixer: Warning: FMixerPlatformXAudio2: Changing default audio render device to new device: Role=Console, DeviceName=扬声器 (Realtek(R) Audio), InstanceID=1
[2023.01.13-06.03.16:378][793]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.03.17:712][797]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{211d9a4c-76fa-403b-aff1-67c63a0664fd}, Name=扬声器 (Realtek(R) Audio)), Reason=FMixerPlatformXAudio2::OnDefaultRenderDeviceChanged, InstanceID=1, DurationMS=1152.39
[2023.01.13-06.03.17:713][797]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.03.17:714][797]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.04.19:879][984]LogDerivedDataCache: C:/Users/10054/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:09.008 and deleted 0 files with total size 0 MiB. Scanned 8001 files in 1719 folders with total size 5570 MiB.
[2023.01.13-06.09.34:719][928]LogAudioMixer: Warning: FMixerPlatformXAudio2: Changing default audio render device to new device: Role=Console, DeviceName=耳机 (AirPods Pro), InstanceID=1
[2023.01.13-06.09.34:788][928]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.09.36:456][933]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=FMixerPlatformXAudio2::OnDefaultRenderDeviceChanged, InstanceID=1, DurationMS=1467.40
[2023.01.13-06.09.36:456][933]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.09.36:458][933]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.09.41:459][948]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [5000ms] waiting for h/w. InstanceID=1
[2023.01.13-06.09.41:791][949]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.09.42:126][950]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=55.28
[2023.01.13-06.09.42:126][950]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.09.42:128][950]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.09.47:128][995]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [5000ms] waiting for h/w. InstanceID=1
[2023.01.13-06.09.47:139][996]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.09.47:223][  1]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=68.93
[2023.01.13-06.09.47:224][  1]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.09.47:225][  1]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.09.52:226][301]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [4999ms] waiting for h/w. InstanceID=1
[2023.01.13-06.09.52:240][302]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.09.52:325][307]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=71.47
[2023.01.13-06.09.52:325][307]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.09.52:328][307]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.09.57:328][607]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [5000ms] waiting for h/w. InstanceID=1
[2023.01.13-06.09.57:340][608]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.09.57:426][613]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=71.42
[2023.01.13-06.09.57:426][613]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.09.57:428][613]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.02:428][906]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [4999ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.02:438][906]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.02:509][910]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=65.60
[2023.01.13-06.10.02:509][910]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.02:510][910]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.07:511][206]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [5000ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.07:518][206]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.07:586][210]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=66.55
[2023.01.13-06.10.07:586][210]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.07:587][210]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.12:587][313]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [5000ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.12:786][313]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.13:122][314]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=65.19
[2023.01.13-06.10.13:122][314]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.13:123][314]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.18:123][422]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [4999ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.18:132][422]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.18:216][427]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=70.11
[2023.01.13-06.10.18:216][427]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.18:217][427]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.23:218][726]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [4999ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.23:231][727]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.23:314][732]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=67.74
[2023.01.13-06.10.23:314][732]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.23:315][732]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.28:315][ 25]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [4999ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.28:327][ 26]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.28:412][ 31]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=68.94
[2023.01.13-06.10.28:412][ 31]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.28:414][ 31]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.33:414][328]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [5000ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.33:420][328]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.33:505][333]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=67.21
[2023.01.13-06.10.33:506][333]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.33:508][333]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.38:509][633]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [5000ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.38:523][634]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.38:627][640]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=90.24
[2023.01.13-06.10.38:627][640]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-06.10.38:630][640]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-06.10.43:630][662]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [4999ms] waiting for h/w. InstanceID=1
[2023.01.13-06.10.43:740][662]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-06.10.44:075][663]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=76.16
[2023.01.13-06.10.44:076][663]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
